,feature_preprocessor_type,regressor,data_preprocessor_type,R2,R2normalized,ENSEMBLE WEIGHT,ENSEMBLE WEIGHT normalized,MEAN FIT TIME,MEAN FIT TIME normalized,bootstrap_regressor_hyperparams,criterion_regressor_hyperparams,max_depth_regressor_hyperparams,max_features_regressor_hyperparams,max_leaf_nodes_regressor_hyperparams,min_impurity_decrease_regressor_hyperparams,min_samples_leaf_regressor_hyperparams,min_samples_split_regressor_hyperparams,min_weight_fraction_leaf_regressor_hyperparams,activation_regressor_hyperparams,alpha_regressor_hyperparams,batch_size_regressor_hyperparams,beta_1_regressor_hyperparams,beta_2_regressor_hyperparams,early_stopping_regressor_hyperparams,epsilon_regressor_hyperparams,hidden_layer_depth_regressor_hyperparams,learning_rate_init_regressor_hyperparams,n_iter_no_change_regressor_hyperparams,num_nodes_per_layer_regressor_hyperparams,shuffle_regressor_hyperparams,solver_regressor_hyperparams,tol_regressor_hyperparams,C_regressor_hyperparams,dual_regressor_hyperparams,fit_intercept_regressor_hyperparams,intercept_scaling_regressor_hyperparams,loss_regressor_hyperparams,alpha_1_regressor_hyperparams,alpha_2_regressor_hyperparams,lambda_1_regressor_hyperparams,lambda_2_regressor_hyperparams,n_iter_regressor_hyperparams,threshold_lambda_regressor_hyperparams,n_neighbors_regressor_hyperparams,p_regressor_hyperparams,weights_regressor_hyperparams,average_regressor_hyperparams,learning_rate_regressor_hyperparams,penalty_regressor_hyperparams,eta0_regressor_hyperparams,max_depth_factor_regressor_hyperparams,validation_fraction_regressor_hyperparams,n_estimators_regressor_hyperparams,power_t_regressor_hyperparams,gamma_regressor_hyperparams,kernel_regressor_hyperparams,coef0_regressor_hyperparams,degree_regressor_hyperparams,l1_ratio_regressor_hyperparams,thetaL_regressor_hyperparams,thetaU_regressor_hyperparams,early_stop_regressor_hyperparams,l2_regularization_regressor_hyperparams,max_bins_regressor_hyperparams,scoring_regressor_hyperparams,max_iter_regressor_hyperparams,shrinking_regressor_hyperparams,percentile_feature_hyperparams,score_func_feature_hyperparams,bootstrap_feature_hyperparams,criterion_feature_hyperparams,max_depth_feature_hyperparams,max_features_feature_hyperparams,max_leaf_nodes_feature_hyperparams,min_samples_leaf_feature_hyperparams,min_samples_split_feature_hyperparams,min_weight_fraction_leaf_feature_hyperparams,n_estimators_feature_hyperparams,alpha_feature_hyperparams,mode_feature_hyperparams,0_feature_hyperparams,affinity_feature_hyperparams,linkage_feature_hyperparams,n_clusters_feature_hyperparams,pooling_func_feature_hyperparams,keep_variance_feature_hyperparams,whiten_feature_hyperparams,degree_feature_hyperparams,include_bias_feature_hyperparams,interaction_only_feature_hyperparams,algorithm_feature_hyperparams,fun_feature_hyperparams,n_components_feature_hyperparams,gamma_feature_hyperparams,kernel_feature_hyperparams,coef0_feature_hyperparams,numerical_transformer_imputation_strategy_data_hyperparams,numerical_transformer_rescaling_data_hyperparams,numerical_transformer_rescaling_robust_scaler_q_max_data_hyperparams,numerical_transformer_rescaling_robust_scaler_q_min_data_hyperparams,numerical_transformer_rescaling_quantile_transformer_n_quantiles_data_hyperparams,numerical_transformer_rescaling_quantile_transformer_output_distribution_data_hyperparams
2894,nystroem_sampler,liblinear_svr,feature_type,-9.494608658501823,-9.494608658501823,0.0,0.0,4.6958513259887695,4.6958513259887695,,,,,,,,,,,,,,,,0.03685010827626613,,,,,,,0.053687960479812724,223.9641029515294,False,True,1,squared_epsilon_insensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,544,0.03825341284625768,poly,-0.9074764412787033,median,robust_scaler,0.8406854455271838,0.016553171866327748,,
2895,select_percentile_regression,CustomKernelRidgeRegression,feature_type,-9.614113229619324,-9.614113229619324,0.0,0.0,3.550191879272461,3.550191879272461,,,,,,,,,,,0.5211794578523645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.955685472751201e-05,polynomial,0.2175846101495624,3,,,,,,,,,,39.19742650331958,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,standardize,,,,
2896,select_rates_regression,mlp,feature_type,-9.711542979550606,-9.711542979550606,0.0,0.0,5.93357515335083,5.93357515335083,,,,,,,,,,tanh,1.0131805180787352e-05,auto,0.9,0.999,valid,1e-08,3,0.19517048563323333,32,83,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.1468326275655234,fpr,,,,,,,,,,,,,,,,,most_frequent,normalize,,,,
2897,pca,mlp,feature_type,-9.89517905585021,-9.89517905585021,0.0,0.0,5.493891716003418,5.493891716003418,,,,,,,,,,relu,5.716627117525443e-07,auto,0.9,0.999,train,1e-08,3,0.4097850712796135,32,17,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974402931120663,False,,,,,,,,,,median,quantile_transformer,,,669,normal
2898,random_trees_embedding,mlp,feature_type,-9.951221842676356,-9.951221842676356,0.0,0.0,6.797081708908081,6.797081708908081,,,,,,,,,,relu,0.0017839773645027177,auto,0.9,0.999,train,1e-08,1,0.1215505468686071,32,79,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,9,,None,20,5,1.0,45,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,1938,uniform
2899,select_rates_regression,mlp,feature_type,-10.04683323026642,-10.04683323026642,0.0,0.0,7.617413520812988,7.617413520812988,,,,,,,,,,relu,3.642785516837148e-05,auto,0.9,0.999,train,1e-08,3,0.0002444208700114256,32,143,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.35094184486696267,fwe,,,,,,,,,,,,,,,,,median,robust_scaler,0.9510834411297577,0.12357820586592298,,
2900,polynomial,sgd,feature_type,-11.419929986569766,-11.419929986569766,0.0,0.0,5.776025772094727,5.776025772094727,,,,,,,,,,,0.007842231930285796,,,,,,,,,,,,6.486674843558656e-05,,,True,,squared_loss,,,,,,,,,,True,constant,l1,0.009504790302417633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,True,,,,,,,median,minmax,,,,
2901,pca,mlp,feature_type,-11.635235151757298,-11.635235151757298,0.0,0.0,5.910896301269531,5.910896301269531,,,,,,,,,,tanh,0.032922325518340574,auto,0.9,0.999,valid,1e-08,3,0.4995864793760405,32,50,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6010489923950221,True,,,,,,,,,,mean,robust_scaler,0.8072325021597033,0.23841160047839055,,
2902,select_rates_regression,mlp,feature_type,-11.941632707741938,-11.941632707741938,0.0,0.0,6.280445575714111,6.280445575714111,,,,,,,,,,relu,0.00627280952752948,auto,0.9,0.999,valid,1e-08,3,0.43644404301209555,32,85,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.11466695179995234,fdr,,,,,,,,,,,,,,,,,median,quantile_transformer,,,664,uniform
2903,,libsvm_svr,feature_type,-13.942337978351866,-13.942337978351866,0.0,0.0,4.227334022521973,4.227334022521973,,,,,,,,,,,,,,,,0.8686895791638232,,,,,,,0.005387026411896897,1.606767720749509,,,,,,,,,,,,,,,,,,,,,,,sigmoid,0.8277978584490522,,,,,,,,,-1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,standardize,,,,
2904,select_percentile_regression,libsvm_svr,feature_type,-13.969907278982886,-13.969907278982886,0.0,0.0,5.413871049880981,5.413871049880981,,,,,,,,,,,,,,,,0.18261172822923566,,,,,,,0.005920960945822843,12.191560924932986,,,,,,,,,,,,,,,,,,,,,,,sigmoid,-0.3707347897176587,,,,,,,,,-1,True,69.61291221503029,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,standardize,,,,
2905,select_rates_regression,sgd,feature_type,-14.9912924922867,-14.9912924922867,0.0,0.0,5.076982498168945,5.076982498168945,,,,,,,,,,,0.0005960051372359959,,,,,4.9289579415410306e-05,,,,,,,0.03398733909056228,,,True,,huber,,,,,,,,,,True,optimal,l2,,,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.23037315669913488,fpr,,,,,,,,,,,,,,,,,mean,robust_scaler,0.9980547896380612,0.2855615155860915,,
2906,pca,mlp,feature_type,-15.13707954135705,-15.13707954135705,0.0,0.0,6.428204298019409,6.428204298019409,,,,,,,,,,relu,1.5670649209319775e-07,auto,0.9,0.999,valid,1e-08,3,0.012849826542998252,32,220,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9052251845829395,False,,,,,,,,,,most_frequent,robust_scaler,0.8244898313493934,0.2926396220048606,,
2907,CustomFeatureAgglomeration,mlp,feature_type,-16.063331507115997,-16.063331507115997,0.0,0.0,7.6250622272491455,7.6250622272491455,,,,,,,,,,relu,0.00026680788915602624,auto,0.9,0.999,valid,1e-08,2,0.14885873183615864,32,20,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manhattan,complete,16,max,,,,,,,,,,,,mean,robust_scaler,0.8122561827173508,0.05649097330560466,,
2908,extra_trees_preproc_for_regression,mlp,feature_type,-16.23310710622578,-16.23310710622578,0.0,0.0,7.0864880084991455,7.0864880084991455,,,,,,,,,,tanh,0.005587672548392913,auto,0.9,0.999,train,1e-08,1,0.17692106461910334,32,63,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,mae,None,0.3816191825965084,None,1,20,0.0,100,,,,,,,,,,,,,,,,,,,median,minmax,,,,
2909,extra_trees_preproc_for_regression,sgd,feature_type,-16.643148897267725,-16.643148897267725,0.0,0.0,5.262331962585449,5.262331962585449,,,,,,,,,,,0.00860922255945947,,,,,,,,,,,,0.0007908108689302847,,,True,,squared_loss,,,,,,,,,,False,invscaling,l2,1.276256277299592e-07,,,,0.46676492097666217,,,,,,,,,,,,,,,,True,friedman_mse,None,0.8285625769302387,None,5,7,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.7457381464925898,0.25,,
2910,,mlp,feature_type,-16.76196996810168,-16.76196996810168,0.0,0.0,5.104913711547852,5.104913711547852,,,,,,,,,,relu,0.008816940200767372,auto,0.9,0.999,valid,1e-08,3,0.0005000350220447948,32,16,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7786689628454366,0.1477726055447421,,
2911,,mlp,feature_type,-17.219872829206224,-17.219872829206224,0.0,0.0,6.368384838104248,6.368384838104248,,,,,,,,,,relu,0.0009084310835756817,auto,0.9,0.999,valid,1e-08,3,0.09465450476823699,32,144,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,power_transformer,,,,
2912,CustomFeatureAgglomeration,mlp,feature_type,-17.263994023459563,-17.263994023459563,0.0,0.0,9.079796075820925,9.079796075820925,,,,,,,,,,tanh,4.881086683612051e-06,auto,0.9,0.999,valid,1e-08,2,0.1268768917625781,32,227,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manhattan,average,24,max,,,,,,,,,,,,median,normalize,,,,
2913,fast_ica,CustomKernelRidgeRegression,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,8.665323495864868,8.665323495864868,,,,,,,,,,,0.08435181534733091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004587773863160741,polynomial,0.11226372725717368,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,parallel,logcosh,327,,,,mean,power_transformer,,,,
2914,select_rates_regression,CustomKernelRidgeRegression,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,4.586599349975586,4.586599349975586,,,,,,,,,,,0.01904426171582407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068558826773544e-05,polynomial,0.02500897518163777,4,,,,,,,,,,,f_regression,,,,,,,,,,0.23719916471687216,fpr,,,,,,,,,,,,,,,,,mean,normalize,,,,
2915,nystroem_sampler,CustomKernelRidgeRegression,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,5.003616571426392,5.003616571426392,,,,,,,,,,,0.1778216918831214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011596997052892457,polynomial,0.03849773910360166,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,0.020307647036431915,sigmoid,-0.45129060074148897,mean,none,,,,
2916,extra_trees_preproc_for_regression,CustomKernelRidgeRegression,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,6.521692514419556,6.521692514419556,,,,,,,,,,,0.10116399953039003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5541932193485328e-05,polynomial,0.016154166093952444,2,,,,,,,,,,,,False,mae,None,0.3472271552396159,None,15,18,0.0,100,,,,,,,,,,,,,,,,,,,mean,quantile_transformer,,,659,normal
2917,nystroem_sampler,CustomKernelRidgeRegression,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,4.91866946220398,4.91866946220398,,,,,,,,,,,0.12080841924015248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005436137705565521,polynomial,0.15251047857337993,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,0.002343974007891564,rbf,,mean,none,,,,
2918,kernel_pca,liblinear_svr,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,4.34504508972168,4.34504508972168,,,,,,,,,,,,,,,,0.0026937125958697355,,,,,,,1.9304179490782297e-05,4.788243160277153,False,True,1,squared_epsilon_insensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,542,0.0017020266554223437,poly,0.5325736104982588,most_frequent,none,,,,
2919,kitchen_sinks,CustomKernelRidgeRegression,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,4.1594202518463135,4.1594202518463135,,,,,,,,,,,0.12302154787510611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.569839443282128e-05,polynomial,0.014399590448148699,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,0.2789288825894837,,,most_frequent,normalize,,,,
2920,,mlp,feature_type,-17.320558782322266,-17.320558782322266,0.0,0.0,4.438002109527588,4.438002109527588,,,,,,,,,,relu,9.926428027243868e-05,auto,0.9,0.999,train,1e-08,3,0.0013327703124857686,32,20,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
2921,CustomFeatureAgglomeration,mlp,feature_type,-17.867317174558057,-17.867317174558057,0.0,0.0,3.8295857906341553,3.8295857906341553,,,,,,,,,,relu,0.0005423769058623661,auto,0.9,0.999,train,1e-08,3,0.001732419203448174,32,112,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,17,mean,,,,,,,,,,,,most_frequent,robust_scaler,0.7762964082210566,0.06457712337355855,,
2922,polynomial,sgd,feature_type,-18.594002119232822,-18.594002119232822,0.0,0.0,3.1627469062805176,3.1627469062805176,,,,,,,,,,,0.0001023239513451827,,,,,,,,,,,,4.606562818941612e-05,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,0.0016637211908948476,,,,,,,,,0.2347869515574544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,True,,,,,,,median,power_transformer,,,,
2923,extra_trees_preproc_for_regression,sgd,feature_type,-20.113156272640165,-20.113156272640165,0.0,0.0,3.7094199657440186,3.7094199657440186,,,,,,,,,,,1.4553182011333757e-05,,,,,0.0015287187064837004,,,,,,,1.289439536000022e-05,,,True,,huber,,,,,,,,,,False,constant,l1,0.006936333117749607,,,,,,,,,,,,,,,,,,,,True,mse,None,0.7170860391048822,None,13,20,0.0,100,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7338110858252073,0.23422883538759764,,
2924,select_percentile_regression,sgd,feature_type,-20.37440967559142,-20.37440967559142,0.0,0.0,5.8229382038116455,5.8229382038116455,,,,,,,,,,,4.7010658356404174e-07,,,,,,,,,,,,1.0302530225450798e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l1,2.9516569734251357e-07,,,,0.25,,,,,,,,,,,,,,50.0,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.8270055547601427,0.20612841732800036,,
2925,,mlp,feature_type,-20.64375651892695,-20.64375651892695,0.0,0.0,4.940207958221436,4.940207958221436,,,,,,,,,,relu,0.02847250966064177,auto,0.9,0.999,train,1e-08,2,0.009996344143095129,32,70,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.9759631688237653,0.0505496537751872,,
2926,select_percentile_regression,mlp,feature_type,-21.22992599053329,-21.22992599053329,0.0,0.0,6.938533067703247,6.938533067703247,,,,,,,,,,relu,0.009032954627671312,auto,0.9,0.999,train,1e-08,3,0.00030644329315889933,32,203,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5614868523825,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.9969105150337384,0.08023884807701376,,
2927,select_percentile_regression,libsvm_svr,feature_type,-22.361576187348057,-22.361576187348057,0.0,0.0,5.303092956542969,5.303092956542969,,,,,,,,,,,,,,,,0.021754030781560997,,,,,,,0.0015625796064788775,6.626355895638658,,,,,,,,,,,,,,,,,,,,,,0.15695940652423557,poly,-0.8432990476633762,5,,,,,,,,-1,True,69.9811289272161,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,standardize,,,,
2928,polynomial,sgd,feature_type,-22.925519324579305,-22.925519324579305,0.0,0.0,5.092643022537232,5.092643022537232,,,,,,,,,,,0.0008121831280199688,,,,,,,,,,,,3.074950842856622e-05,,,True,,squared_loss,,,,,,,,,,True,invscaling,l1,0.0002729779197659199,,,,0.23581905126439345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,True,,,,,,,mean,standardize,,,,
2929,extra_trees_preproc_for_regression,libsvm_svr,feature_type,-24.02371698745952,-24.02371698745952,0.0,0.0,443.7627656459808,443.7627656459808,,,,,,,,,,,,,,,,0.010323367228888129,,,,,,,2.804633054864689e-05,35.89084120712245,,,,,,,,,,,,,,,,,,,,,,,linear,,,,,,,,,,-1,False,,,True,mae,None,0.10023928427311342,None,14,8,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
2930,fast_ica,sgd,feature_type,-24.515207925718027,-24.515207925718027,0.0,0.0,5.282362222671509,5.282362222671509,,,,,,,,,,,2.0656250130677683e-06,,,,,1.764138974387818e-05,,,,,,,4.890534716042183e-05,,,True,,epsilon_insensitive,,,,,,,,,,False,optimal,elasticnet,,,,,,,,,,0.007338819382735284,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,parallel,logcosh,1105,,,,mean,none,,,,
2931,select_rates_regression,mlp,feature_type,-27.372407019599144,-27.372407019599144,0.0,0.0,3.257266998291016,3.257266998291016,,,,,,,,,,relu,0.0008101348224164533,auto,0.9,0.999,valid,1e-08,2,0.06740149713685348,32,101,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.11988223137901893,fpr,,,,,,,,,,,,,,,,,median,robust_scaler,0.7503882225148257,0.2847023147600844,,
2932,,mlp,feature_type,-27.519253644368245,-27.519253644368245,0.0,0.0,7.890083789825439,7.890083789825439,,,,,,,,,,relu,0.0009824389192577081,auto,0.9,0.999,valid,1e-08,3,0.0002274736761120443,32,263,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.8240638765055276,0.09172348370996497,,
2933,,sgd,feature_type,-27.857913719202003,-27.857913719202003,0.0,0.0,3.540045022964477,3.540045022964477,,,,,,,,,,,3.828677755911484e-07,,,,,4.1459358727045875e-05,,,,,,,2.8570349548017876e-05,,,True,,squared_epsilon_insensitive,,,,,,,,,,True,invscaling,elasticnet,8.786629469304396e-07,,,,0.13504664571074845,,,,,0.1059026255689897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7490400122072749,0.22670453332350046,,
2934,pca,mlp,feature_type,-28.530386796816508,-28.530386796816508,0.0,0.0,7.083939790725708,7.083939790725708,,,,,,,,,,tanh,0.003320203336463914,auto,0.9,0.999,valid,1e-08,2,0.1767592334826375,32,172,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9276238616238612,False,,,,,,,,,,mean,robust_scaler,0.8501893660272697,0.28882533100128255,,
2935,CustomFeatureAgglomeration,sgd,feature_type,-28.81975606454261,-28.81975606454261,0.0,0.0,3.5633018016815186,3.5633018016815186,,,,,,,,,,,0.008802715033531376,,,,,0.1,,,,,,,0.004641229411426921,,,True,,huber,,,,,,,,,,False,invscaling,elasticnet,2.779840682004135e-06,,,,0.23724455161920746,,,,,0.00796417525814659,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,5,median,,,,,,,,,,,,mean,none,,,,
2936,polynomial,sgd,feature_type,-28.99614595802663,-28.99614595802663,0.0,0.0,4.307111978530884,4.307111978530884,,,,,,,,,,,9.011568772275048e-05,,,,,,,,,,,,3.2099052838411996e-05,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,0.0016570575815677156,,,,,,,,,0.2766819677109679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,False,,,,,,,median,standardize,,,,
2937,select_rates_regression,mlp,feature_type,-29.105972521490543,-29.105972521490543,0.0,0.0,6.067190170288086,6.067190170288086,,,,,,,,,,relu,0.03225797671250739,auto,0.9,0.999,train,1e-08,2,0.0004934741100757545,32,225,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.09962760776624147,fwe,,,,,,,,,,,,,,,,,mean,robust_scaler,0.9117393365589272,0.10097733785438844,,
2938,CustomFeatureAgglomeration,libsvm_svr,feature_type,-30.76523184489655,-30.76523184489655,0.0,0.0,4.565040826797485,4.565040826797485,,,,,,,,,,,,,,,,0.06586199005659911,,,,,,,0.00037119359157325796,107.89067130612217,,,,,,,,,,,,,,,,,,,,,,0.14662986150095567,poly,-0.9096546925522708,2,,,,,,,,-1,True,,,,,,,,,,,,,,,cosine,average,26,mean,,,,,,,,,,,,median,quantile_transformer,,,143,uniform
2939,select_percentile_regression,mlp,feature_type,-32.30959917102065,-32.30959917102065,0.0,0.0,9.287451982498167,9.287451982498167,,,,,,,,,,relu,0.03830246180451691,auto,0.9,0.999,valid,1e-08,2,0.2776754835531052,32,228,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,53.60390377809369,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,1518,uniform
2940,pca,libsvm_svr,feature_type,-33.079579013274014,-33.079579013274014,0.0,0.0,5.371691703796387,5.371691703796387,,,,,,,,,,,,,,,,0.00335331673273167,,,,,,,0.03476048144281201,65.7059580796318,,,,,,,,,,,,,,,,,,,,,,,sigmoid,0.9335158116952047,,,,,,,,,-1,True,,,,,,,,,,,,,,,,,,,0.7916599848422285,True,,,,,,,,,,mean,standardize,,,,
2941,CustomFeatureAgglomeration,mlp,feature_type,-33.243589152295215,-33.243589152295215,0.0,0.0,4.831732034683228,4.831732034683228,,,,,,,,,,relu,0.00025550795685126834,auto,0.9,0.999,valid,1e-08,1,0.1311500101422125,32,132,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cosine,average,28,max,,,,,,,,,,,,most_frequent,none,,,,
2942,select_percentile_regression,sgd,feature_type,-34.15936042037652,-34.15936042037652,0.0,0.0,4.528322458267212,4.528322458267212,,,,,,,,,,,1.1392330053957664e-05,,,,,,,,,,,,3.290103617651559e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l2,0.0004720381234133512,,,,0.2564720248264113,,,,,,,,,,,,,,46.7402868107727,mutual_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
2943,select_percentile_regression,mlp,feature_type,-34.600117409268776,-34.600117409268776,0.0,0.0,3.2407617568969727,3.2407617568969727,,,,,,,,,,relu,0.0009085426579616394,auto,0.9,0.999,train,1e-08,3,0.21861057724171923,32,19,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.391221513158666,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.937838058756356,0.09602683259933956,,
2944,CustomFeatureAgglomeration,mlp,feature_type,-34.88381282459251,-34.88381282459251,0.0,0.0,5.246651411056519,5.246651411056519,,,,,,,,,,relu,4.561027430748578e-05,auto,0.9,0.999,train,1e-08,2,0.49386726584216883,32,31,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manhattan,average,26,median,,,,,,,,,,,,median,quantile_transformer,,,1862,uniform
2945,polynomial,libsvm_svr,feature_type,-35.24105553178637,-35.24105553178637,0.0,0.0,5.078245162963867,5.078245162963867,,,,,,,,,,,,,,,,0.008770538987514207,,,,,,,0.09499400728451377,2.2101576073096316,,,,,,,,,,,,,,,,,,,,,,,sigmoid,0.43382728430578443,,,,,,,,,-1,True,,,,,,,,,,,,,,,,,,,,,2,False,True,,,,,,,most_frequent,quantile_transformer,,,1643,normal
2946,polynomial,sgd,feature_type,-36.35157492437987,-36.35157492437987,0.0,0.0,3.0036535263061523,3.0036535263061523,,,,,,,,,,,1.6979750446655218e-07,,,,,0.04641704634497596,,,,,,,0.000928388351236142,,,True,,huber,,,,,,,,,,False,optimal,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False,,,,,,,median,standardize,,,,
2947,select_rates_regression,mlp,feature_type,-37.30074917882973,-37.30074917882973,0.0,0.0,5.251609802246094,5.251609802246094,,,,,,,,,,relu,1.5216506291307896e-05,auto,0.9,0.999,valid,1e-08,1,0.0023803653718002826,32,30,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.09801456528357595,fwe,,,,,,,,,,,,,,,,,most_frequent,none,,,,
2948,extra_trees_preproc_for_regression,sgd,feature_type,-37.825849158487536,-37.825849158487536,0.0,0.0,7.609665632247925,7.609665632247925,,,,,,,,,,,2.498083309665859e-07,,,,,0.007348954560459873,,,,,,,0.00035378161641054203,,,True,,huber,,,,,,,,,,False,optimal,elasticnet,,,,,,,,,,2.1058056074669826e-08,,,,,,,,,,,True,friedman_mse,None,1.0,None,1,2,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,quantile_transformer,,,1002,normal
